"sessionId","shipName","class","eventName","startGMTDate","endGMTDate","duration","distance","aftDraft","fwdDraft","midDraft","TRIM","displacement","beaufortScale","seaCondition","beaufortScaleDesc","seaConditionDesc","speed","speedGps","Porto","decLatitude","decLongitude"
43200006696,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-08-06 12:00:00","2025-08-07 13:00:00",25.00,285.00,16.70,16.00,16.35,0.70,174578.58,6,,"6 - Strong breeze","6 - Very rough",11.40,11.40,,-26.2820000,-25.0146667
43200006698,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-08-07 14:00:00","2025-08-08 14:00:00",24.00,300.00,16.70,16.00,16.35,0.70,174578.58,4,,"4 - Moderate breeze","4 - Moderate",12.50,12.50,,-25.5685000,-30.1141667
43200006701,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-08-08 14:00:00","2025-08-09 14:00:00",24.00,300.00,16.70,16.00,16.35,0.70,174578.58,4,,"4 - Moderate breeze","4 - Moderate",12.50,12.50,,-24.8538333,-35.2166667
43200006703,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-08-09 14:00:00","2025-08-10 15:00:00",25.00,325.00,16.70,16.00,16.35,0.70,174578.58,7,,"7 - High wind, moderate gale, near gale","5 - Rough",13.00,13.00,,-24.1598333,-40.2415000
43200006706,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-08-10 15:00:00","2025-08-11 13:45:00",22.75,246.00,16.70,16.00,16.35,0.70,174578.58,7,,"7 - High wind, moderate gale, near gale","6 - Very rough",10.81,10.81,,-23.2088333,-44.4103333
43200006786,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-08-11 13:45:00","2025-08-11 14:45:00",1.00,9.20,16.50,16.50,16.50,0.00,176365.75,7,,"7 - High wind, moderate gale, near gale","6 - Very rough",9.20,9.20,,-23.2090000,-44.4103333
43200006788,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-08-11 14:45:00","2025-08-11 15:00:00",0.25,,,,,,,,,,,,,,,
43200006790,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-08-11 15:00:00","2025-08-15 15:00:00",96.00,,,,,,,,,,,,,,,
43200006792,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-08-15 15:00:00","2025-08-19 15:00:00",96.00,,,,,,,,,,,,,,,
43200006794,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-08-19 15:00:00","2025-08-23 15:00:00",96.00,,,,,,,,,,,,,,,
43200006796,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-08-23 15:00:00","2025-08-27 15:00:00",96.00,,,,,,,,,,,,,,,
43200006799,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-08-27 15:00:00","2025-08-27 23:00:00",8.00,,,,,,,,,,,,,,,
43200006801,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-08-27 23:00:00","2025-08-27 23:30:00",0.50,,,,,,,,,,,,,,,
43200006803,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-08-27 23:30:00","2025-08-28 01:40:00",2.17,14.70,16.50,16.50,16.50,0.00,176365.75,4,,"4 - Moderate breeze","3 - Slight",6.78,6.78,,-23.1183333,-44.4550000
43200006805,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-08-28 01:40:00","2025-08-28 02:50:00",1.17,,,,,,,,,,,,,,,
43200006807,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-08-28 02:50:00","2025-08-29 18:05:00",39.25,,,,,,,,,,,,,,,
43200006809,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-08-29 18:05:00","2025-08-29 18:36:00",0.52,,,,,,,,,,,,,,,
43200006811,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-08-29 18:36:00","2025-08-29 20:00:00",1.40,14.70,9.50,7.00,8.25,2.50,81408.75,5,,"5 - Fresh breeze","4 - Moderate",10.50,10.50,,-23.0621667,-44.2286667
43200006815,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-08-29 20:00:00","2025-08-30 04:45:00",8.75,125.00,9.50,7.00,8.25,2.50,81408.75,4,,"4 - Moderate breeze","4 - Moderate",14.29,14.29,,-24.6501667,-42.8286667
43200006825,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-08-30 04:45:00","2025-08-30 11:36:00",6.85,11.00,9.50,7.00,8.25,2.50,81408.75,4,,"4 - Moderate breeze","4 - Moderate",1.61,1.61,,-24.6501667,-42.8286667
43200006827,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-08-30 11:36:00","2025-08-30 11:54:00",0.30,,,,,,,,,,,,,,,
43200006830,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-08-30 11:54:00","2025-09-01 04:47:00",40.88,,,,,,,,,,,,,,,
43200006835,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-09-01 04:47:00","2025-09-01 04:50:00",0.05,,,,,,,,,,,,,,,
43200006837,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-09-01 04:50:00","2025-09-01 07:25:00",2.58,13.00,13.60,13.60,13.60,0.00,141941.10,4,,"4 - Moderate breeze","3 - Slight",5.03,5.03,,-24.7815000,-42.7378333
43200006841,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-09-01 07:25:00","2025-09-01 15:00:00",7.58,102.00,14.80,13.00,13.90,1.80,145488.15,6,,"6 - Strong breeze","5 - Rough",13.45,13.45,,-25.8475000,-44.1908333
43200006843,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-09-01 15:00:00","2025-09-02 15:00:00",24.00,310.00,14.80,13.00,13.90,1.80,145488.15,7,,"7 - High wind, moderate gale, near gale","6 - Very rough",12.92,12.92,,-29.1541667,-48.6545000
43200006845,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-09-02 15:00:00","2025-09-02 21:30:00",6.50,100.00,9.00,7.00,8.00,2.00,,,,"4 - Moderate breeze","4 - Moderate",15.38,15.38,,-30.0111667,-49.9876667
43200006850,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-09-02 21:30:00","2025-09-02 22:20:00",0.83,8.00,13.90,13.90,13.90,0.00,145488.15,7,,"7 - High wind, moderate gale, near gale","6 - Very rough",9.60,9.60,,,
43200006852,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-09-02 22:20:00","2025-09-02 22:50:00",0.50,,,,,,,,,,,,,,,
43200006854,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-09-02 22:50:00","2025-09-06 12:30:00",85.67,,,,,,,,,,,,,,,
43200006856,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-09-06 12:30:00","2025-09-06 13:00:00",0.50,,,,,,,,,,,,,,,
43200006858,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-09-06 13:00:00","2025-09-06 14:25:00",1.42,2.20,13.90,13.90,13.90,0.00,145488.15,3,,"3 - Gentle breeze","3 - Slight",1.55,1.55,,,
43200006860,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-09-06 14:25:00","2025-09-06 14:40:00",0.25,,,,,,,,,,,,,,,
43200006864,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-09-06 14:40:00","2025-09-07 19:15:00",28.58,,,,,,,,,,,,,,,
43200006866,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-09-07 19:15:00","2025-09-07 19:20:00",0.08,,,,,,,,,,,,,,,
43200006868,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-09-07 19:20:00","2025-09-07 21:00:00",1.67,13.50,9.50,7.00,8.25,2.50,81408.75,6,,"6 - Strong breeze","5 - Rough",8.10,8.10,,,
43200006879,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-09-07 21:00:00","2025-09-08 15:00:00",18.00,221.00,9.50,7.00,8.25,2.50,81408.75,6,,"6 - Strong breeze","6 - Very rough",12.28,12.28,,-27.5771667,-46.8961667
43200006881,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-09-08 15:00:00","2025-09-09 15:00:00",24.00,316.00,9.50,7.00,8.25,2.50,81408.75,,,"5 - Fresh breeze","5 - Rough",13.17,13.17,,-23.6075000,-44.6608333
43200006883,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-09-09 15:00:00","2025-09-09 15:15:00",0.25,1.00,9.50,7.00,8.25,2.50,81408.75,5,,"5 - Fresh breeze","5 - Rough",4.00,4.00,,-23.5715833,-44.6248333
43200006891,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-09-09 15:15:00","2025-09-09 20:50:00",5.58,45.00,9.50,7.00,8.25,2.50,81408.75,5,,"5 - Fresh breeze","5 - Rough",8.06,8.06,,-23.5356667,-44.5888333
43200006893,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-09-09 20:50:00","2025-09-09 21:10:00",0.33,,,,,,,,,,,,,,,
43200006895,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-09-09 21:10:00","2025-09-13 15:00:00",89.83,,,,,,,,,,,,,,,
43200006897,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-09-13 15:00:00","2025-09-16 10:14:00",67.23,,,,,,,,,,,,,,,
43200006899,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-09-16 10:14:00","2025-09-16 11:10:00",0.93,,,,,,,,,,,,,,,
43200006901,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-09-16 11:10:00","2025-09-16 22:18:00",11.13,90.00,9.50,7.00,8.25,2.50,81408.75,3,,"3 - Gentle breeze","3 - Slight",8.08,8.08,,-22.9278333,-43.8577833
43200006903,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-09-16 22:18:00","2025-09-17 00:18:00",2.00,,,,,,,,,,,,,,,
43200006908,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-09-17 00:18:00","2025-09-18 17:48:00",41.50,,,,,,,,,,,,,,,
43200006913,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-09-18 17:48:00","2025-09-21 12:20:00",66.53,,,,,,,,,,,,,,,
43200006916,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-09-21 12:20:00","2025-09-21 12:48:00",0.47,,,,,,,,,,,,,,,
43200006918,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-09-21 12:48:00","2025-09-21 15:37:00",2.82,24.00,14.90,12.90,13.90,2.00,145488.15,5,,"5 - Fresh breeze","4 - Moderate",8.52,8.52,,-23.2010000,-44.0183333
43200006920,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-09-21 15:37:00","2025-09-21 15:43:00",0.10,,,,,,,,,,,,,,,
43200006922,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-09-21 15:43:00","2025-09-22 19:35:00",27.87,,,,,,,,,,,,,,,
43200006924,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-09-22 19:35:00","2025-09-22 20:00:00",0.42,,,,,,,,,,,,,,,
43200006926,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-09-22 20:00:00","2025-09-22 23:00:00",3.00,25.00,14.90,12.90,13.90,2.00,145488.15,,,"3 - Gentle breeze","4 - Moderate",8.33,8.33,,-23.1466667,-44.4581667
43200006928,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-09-22 23:00:00","2025-09-22 23:20:00",0.33,,,,,,,,,,,,,,,
43200006930,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-09-22 23:20:00","2025-09-26 15:00:00",87.67,,,,,,,,,,,,,,,
43200006932,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-09-26 15:00:00","2025-09-30 11:05:00",92.08,,,,,,,,,,,,,,,
43200006934,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-09-30 11:05:00","2025-09-30 11:35:00",0.50,,,,,,,,,,,,,,,
43200006936,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-09-30 11:35:00","2025-09-30 14:34:00",2.98,22.00,14.90,11.60,13.25,3.30,137802.88,4,,"4 - Moderate breeze","4 - Moderate",7.37,7.37,,-23.1755000,-44.0522000
43200006938,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-09-30 14:34:00","2025-09-30 15:00:00",0.43,,,,,,,,,,,,,,,
43200006940,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-09-30 15:00:00","2025-10-01 09:20:00",18.33,,,,,,,,,,,,,,,
43200006942,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-10-01 09:20:00","2025-10-01 09:45:00",0.42,,,,,,,,,,,,,,,
43200006944,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-10-01 09:45:00","2025-10-01 13:18:00",3.55,22.00,14.90,11.60,13.25,3.30,137802.88,4,,"4 - Moderate breeze","4 - Moderate",6.20,6.20,,-23.9278333,-43.8583333
43200006946,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-10-01 13:18:00","2025-10-01 14:30:00",1.20,,,,,,,,,,,,,,,
43200006948,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-10-01 14:30:00","2025-10-03 09:15:00",42.75,,,,,,,,,,,,,,,
43200006950,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-10-03 09:15:00","2025-10-03 09:48:00",0.55,,,,,,,,,,,,,,,
43200006952,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-10-03 09:48:00","2025-10-03 13:00:00",3.20,24.00,17.20,17.20,17.20,0.00,184705.90,7,,"7 - High wind, moderate gale, near gale","5 - Rough",7.50,7.50,,-23.1398333,-43.9731667
43200006956,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-10-03 13:00:00","2025-10-03 15:00:00",2.00,20.00,17.10,17.20,17.20,-0.10,184110.17,7,,"7 - High wind, moderate gale, near gale","5 - Rough",10.00,10.00,,-23.3066667,-43.6765000
43200006958,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-10-03 15:00:00","2025-10-04 15:00:00",24.00,242.00,17.20,17.20,17.20,0.00,184705.90,7,,"7 - High wind, moderate gale, near gale","5 - Rough",10.08,10.08,,-24.3173333,-39.5295000
43200006960,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-10-04 15:00:00","2025-10-05 15:00:00",24.00,282.00,17.20,17.20,17.20,0.00,184705.90,6,,"6 - Strong breeze","5 - Rough",11.75,11.75,,-25.0601667,-35.2303333
43200006962,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-10-05 15:00:00","2025-10-06 15:00:00",24.00,267.00,17.20,17.20,17.20,0.00,184705.90,6,,"6 - Strong breeze","4 - Moderate",11.13,11.13,,-25.9088333,-30.4333333
43200006964,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-10-06 15:00:00","2025-10-07 15:00:00",24.00,268.00,17.20,17.20,17.20,0.00,184705.90,5,,"5 - Fresh breeze","4 - Moderate",11.17,11.17,,-26.7613333,-25.5552000
43200006966,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-10-07 15:00:00","2025-10-08 15:00:00",24.00,291.00,17.00,17.00,17.00,0.00,182323.00,4,,"4 - Moderate breeze","4 - Moderate",12.13,12.13,,-27.6901667,-20.2248833
43200006968,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-10-08 15:00:00","2025-10-09 14:00:00",23.00,283.00,17.00,17.00,17.00,0.00,182323.00,4,,"4 - Moderate breeze","4 - Moderate",12.30,12.30,,-28.5889167,-15.0162667
43200006970,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-10-09 15:00:00","2025-10-10 13:00:00",22.00,302.00,17.00,17.00,17.00,0.00,182323.00,4,,"4 - Moderate breeze","4 - Moderate",13.73,13.73,,-29.5091667,-9.3908333
43200006972,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-10-10 13:00:00","2025-10-11 13:00:00",24.00,300.00,17.00,17.00,17.00,0.00,182323.00,5,,"5 - Fresh breeze","4 - Moderate",12.50,12.50,,-30.4979333,-3.7544667
43200006974,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-10-11 12:00:00","2025-10-12 12:00:00",24.00,291.00,17.00,17.00,17.00,0.00,182323.00,4,,"4 - Moderate breeze","4 - Moderate",12.13,12.13,,-31.4253333,1.7791667
43200006976,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-10-12 11:30:00","2025-10-13 11:30:00",24.00,301.00,17.00,17.00,17.00,0.00,182323.00,3,,"3 - Gentle breeze","4 - Moderate",12.54,12.54,,-32.3840000,7.5553333
43200006978,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-10-13 11:00:00","2025-10-14 11:00:00",24.00,294.00,17.00,17.00,17.00,0.00,182323.00,4,,"4 - Moderate breeze","4 - Moderate",12.25,12.25,,-33.7065000,13.1468667
43200006980,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-10-14 10:30:00","2025-10-15 10:30:00",24.00,296.00,17.00,17.00,17.00,0.00,182323.00,5,,"5 - Fresh breeze","5 - Rough",12.33,12.33,,-35.1495333,18.8373833
43200006982,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-10-15 10:00:00","2025-10-16 10:00:00",24.00,257.00,17.00,17.00,17.00,0.00,182323.00,6,,"6 - Strong breeze","6 - Very rough",10.71,10.71,,-35.0452000,24.0082167
43200006984,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-10-16 10:00:00","2025-10-17 10:00:00",24.00,212.00,17.00,17.00,17.00,0.00,182323.00,6,,"6 - Strong breeze","5 - Rough",8.83,8.83,,-34.2797833,28.1861500
43200006986,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-10-17 09:30:00","2025-10-18 09:30:00",24.00,252.00,17.00,17.00,17.00,0.00,182323.00,7,,"7 - High wind, moderate gale, near gale","5 - Rough",10.50,10.50,,-32.7464500,32.8412167
43200006988,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-10-18 09:00:00","2025-10-19 09:00:00",24.00,268.00,17.00,17.00,17.00,0.00,182323.00,6,,"6 - Strong breeze","4 - Moderate",11.17,11.17,,-31.1650500,37.7282000
43200006990,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-10-19 09:00:00","2025-10-20 09:00:00",24.00,283.00,17.00,17.00,17.00,0.00,182323.00,6,,"6 - Strong breeze","5 - Rough",11.79,11.79,,-29.3924167,42.7723667
43200006992,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-10-20 08:30:00","2025-10-21 08:30:00",24.00,261.00,17.00,17.00,17.00,0.00,182323.00,6,,"6 - Strong breeze","5 - Rough",10.88,10.88,,-27.4715833,47.1666333
43200006994,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-10-21 08:00:00","2025-10-22 08:00:00",24.00,290.00,17.00,17.00,17.00,0.00,182323.00,5,,"5 - Fresh breeze","4 - Moderate",12.08,12.08,,-24.8558833,51.6813833
43200006996,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-10-22 08:00:00","2025-10-23 08:00:00",24.00,268.00,17.00,17.00,17.00,0.00,182323.00,3,,"3 - Gentle breeze","4 - Moderate",11.17,11.17,,-22.4354500,55.7501833
43200006998,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-10-23 08:00:00","2025-10-24 03:00:00",19.00,170.00,17.00,17.00,17.00,0.00,182323.00,5,,"5 - Fresh breeze","4 - Moderate",8.95,8.95,,-20.2155000,57.1051667
43200007004,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-10-24 03:00:00","2025-10-24 06:30:00",3.50,15.00,17.00,17.00,17.00,0.00,182323.00,4,,"4 - Moderate breeze","3 - Slight",4.29,4.29,,-20.1276667,57.4718333
43200007006,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-10-24 06:30:00","2025-10-24 07:06:00",0.60,,,,,,,,,,,,,,,
43200007008,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-10-24 07:06:00","2025-10-24 15:42:00",8.60,,,,,,,,,,,,,,,
43200007011,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-10-24 15:42:00","2025-10-24 16:05:00",0.38,,,,,,,,,,,,,,,
43200007013,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-10-24 16:05:00","2025-10-24 17:00:00",0.92,7.00,17.00,17.00,17.00,0.00,182323.00,6,,"6 - Strong breeze","4 - Moderate",7.64,7.64,,-19.9238333,57.3463333
43200007017,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-10-24 17:00:00","2025-10-25 08:00:00",15.00,178.00,17.00,17.00,17.00,0.00,182323.00,6,,"6 - Strong breeze","5 - Rough",11.87,11.87,,-19.0500000,59.9150000
43200007019,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-10-25 09:00:00","2025-10-26 08:00:00",23.00,266.00,17.00,17.00,17.00,0.00,182323.00,6,,"6 - Strong breeze","5 - Rough",11.57,11.57,,-16.8082000,63.8335000
43200007021,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-10-26 09:00:00","2025-10-27 08:00:00",23.00,266.00,17.00,17.00,17.00,0.00,182323.00,6,,"6 - Strong breeze","5 - Rough",11.57,11.57,,-14.1513333,67.4505000
43200007023,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-10-27 07:00:00","2025-10-28 07:00:00",24.00,248.00,17.00,17.00,17.00,0.00,182323.00,6,,"6 - Strong breeze","5 - Rough",10.33,10.33,,-11.6741500,70.8179500
43200007025,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-10-28 06:00:00","2025-10-29 06:00:00",24.00,270.00,17.00,17.00,17.00,0.00,182323.00,5,,"5 - Fresh breeze","4 - Moderate",11.25,11.25,,-8.9524833,74.4462667
43200007027,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-10-29 06:00:00","2025-10-30 06:00:00",24.00,246.00,17.00,17.00,17.00,0.00,182323.00,4,,"4 - Moderate breeze","4 - Moderate",10.25,10.25,,-6.1876667,78.1173833
43200007029,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-10-30 06:00:00","2025-10-31 06:00:00",24.00,306.00,17.00,17.00,17.00,0.00,182323.00,4,,"4 - Moderate breeze","4 - Moderate",12.75,12.75,,-3.1233833,82.1817833
43200007031,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-10-31 05:00:00","2025-11-01 05:00:00",24.00,300.00,17.00,17.00,17.00,0.00,182323.00,2,,"2 - Light breeze","3 - Slight",12.50,12.50,,-0.1173833,86.1434333
43200007033,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-11-01 05:00:00","2025-11-02 05:00:00",24.00,326.00,17.00,17.00,17.00,0.00,182323.00,2,,"2 - Light breeze","3 - Slight",13.58,13.58,,3.1853333,90.4500000
43200007035,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-11-02 04:00:00","2025-11-03 04:00:00",24.00,346.00,17.00,17.00,17.00,0.00,182323.00,3,,"3 - Gentle breeze","2 - Smooth (wavelets)",14.42,14.42,,6.2783333,95.0105667
43200007037,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-11-03 04:00:00","2025-11-04 04:00:00",24.00,306.00,17.00,17.00,17.00,0.00,182323.00,3,,"3 - Gentle breeze","2 - Smooth (wavelets)",12.75,12.75,,4.3138333,99.4360000
43200007039,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-11-04 04:00:00","2025-11-05 04:00:00",24.00,300.00,17.00,17.00,17.00,0.00,182323.00,4,,"4 - Moderate breeze","2 - Smooth (wavelets)",12.50,12.50,,1.3199333,103.2572667
43200007041,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-11-05 04:00:00","2025-11-05 08:00:00",4.00,50.00,17.00,17.00,17.00,0.00,182323.00,3,,"3 - Gentle breeze","2 - Smooth (wavelets)",12.50,12.50,,1.2088333,103.8910000
43200007047,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-11-05 08:00:00","2025-11-05 10:24:00",2.40,8.00,17.00,17.00,17.00,0.00,182323.00,2,,"2 - Light breeze","2 - Smooth (wavelets)",3.33,3.33,,1.2400000,103.9175000
43200007049,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-11-05 10:24:00","2025-11-05 10:30:00",0.10,,,,,,,,,,,,,,,
43200007051,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-11-05 10:30:00","2025-11-05 23:12:00",12.70,,,,,,,,,,,,,,,
43200007053,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-11-05 23:12:00","2025-11-05 23:30:00",0.30,,,,,,,,,,,,,,,
43200007055,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-11-05 23:30:00","2025-11-06 03:06:00",3.60,19.00,17.00,17.00,17.00,0.00,182323.00,4,,"4 - Moderate breeze","2 - Smooth (wavelets)",5.28,5.28,,1.2268333,103.6738333
43200007057,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-11-06 03:06:00","2025-11-06 04:24:00",1.30,,,,,,,,,,,,,,,
43200007059,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-11-06 04:24:00","2025-11-08 01:12:00",44.80,,,,,,,,,,,,,,,
43200007061,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-11-08 01:12:00","2025-11-08 01:30:00",0.30,,,,,,,,,,,,,,,
43200007063,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-11-08 01:30:00","2025-11-08 03:30:00",2.00,3.00,12.50,12.50,12.50,0.00,129097.25,4,,"4 - Moderate breeze","1 - Calm (rippled)",1.50,1.50,,1.2333333,103.6833333
43200007065,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-11-08 03:30:00","2025-11-08 04:24:00",0.90,,,,,,,,,,,,,,,
43200007067,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-11-08 04:24:00","2025-11-10 03:48:00",47.40,,,,,,,,,,,,,,,
43200007069,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-11-10 03:48:00","2025-11-10 04:12:00",0.40,,,,,,,,,,,,,,,
43200007071,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-11-10 04:12:00","2025-11-10 06:40:00",2.47,15.00,10.00,7.00,8.50,3.00,83994.50,3,,"3 - Gentle breeze","2 - Smooth (wavelets)",6.08,6.08,,1.2363333,103.9235000
43200007073,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-11-10 06:40:00","2025-11-10 06:54:00",0.23,,,,,,,,,,,,,,,
43200007075,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-11-10 06:54:00","2025-11-11 01:12:00",18.30,,,,,,,,,,,,,,,
43200007077,RAFAEL SANTOS,Suezmax,EM PORTO,"2025-11-11 01:12:00","2025-11-11 01:24:00",0.20,,,,,,,,,,,,,,,
43200007079,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-11-11 01:24:00","2025-11-11 02:00:00",0.60,3.00,10.00,7.00,8.50,3.00,83994.50,4,,"4 - Moderate breeze","1 - Calm (rippled)",5.00,5.00,,1.2140333,103.8872500
43200007083,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-11-11 02:00:00","2025-11-11 04:00:00",2.00,25.00,10.00,7.00,8.50,3.00,83994.50,5,,"5 - Fresh breeze","2 - Smooth (wavelets)",12.50,12.50,,1.2065000,103.5718333
43200007085,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-11-11 04:00:00","2025-11-12 04:00:00",24.00,328.00,10.00,7.00,8.50,3.00,83994.50,4,,"4 - Moderate breeze","2 - Smooth (wavelets)",13.67,13.67,,4.5182000,99.3733167
43200007087,RAFAEL SANTOS,Suezmax,NAVEGACAO,"2025-11-12 04:00:00","2025-11-13 05:00:00",25.00,340.00,10.00,7.00,8.50,3.00,83994.50,7,,"7 - High wind, moderate gale, near gale","2 - Smooth (wavelets)",13.60,13.60,,6.1675000,94.4285000
